ASIN,Title,Brand,Amazon URL,Category,Weight Flag,Current Price,Buy Box 90d Avg,Price Drop % 90d,BSR Current,BSR 90d Avg,BSR Drops 90d,Bought per Month,FBA Seller Count,FBA Seller 90d Avg,Amazon on Listing,Fulfilment Fee,Amazon Fees,Total Amazon Fees,Est Cost 65%,Est Profit,Est ROI %,Max Cost 20% ROI,Breakeven Price,Buy Box Amazon %,BB Seller,BB Is FBA,Star Rating,Review Count,Image Count,Has A+ Content,Bullet Count,Listing Quality,Brand 1P,Gated,SAS Flags,Pre-filter Flags,Data Source,EAN,UPC,GTIN
B0084C3IH8,"Wahl Deep Black Dog Shampoo 5L – Coat Enhancer, Vegan, Concentrate 15:1 Formula for Dark Coats, Boosts Shine",Wahl,https://www.amazon.co.uk/dp/B0084C3IH8,Pet Supplies,HEAVY,26.99,26.44,-2.0%,10893,12941,38,0,12,0,Y,3.56,4.92,8.48,17.54,0.97,5.5%,15.43,26.02,91%,Amazon,yes,4.7,197,8,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,"5037127004937, 5057065265726",,05037127004937
B083NNRVSJ,"Dream Reach Professional 7"" Dog Grooming Scissors Chunker Scissors, JP-440C Stainless Steel Pet Cat Hair Cutting Shears",Dream Reach,https://www.amazon.co.uk/dp/B083NNRVSJ,Pet Supplies,OK,23.99,22.95,-5.0%,10910,16663,15,0,2,0,N,2.10,4.46,6.56,15.59,1.84,11.8%,14.53,22.15,0%,Dream Reach-UK (100%) / A1W6I90383JQSW,yes,4.3,213,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0726980975366,726980975366,
B08R2ZVCB2,"Lautus Pets XL Dog Cooling Vest - Easy On/Off Cooling Dog Coat with Double Velcro & Zip Neck, Lightweight & Portable Jacket for Dogs, Perfect for Owners, Walkers, Sitters & Pet Carers",Lautus Pets,https://www.amazon.co.uk/dp/B08R2ZVCB2,Pet Supplies,OK,20.99,21.30,1.0%,16314,31341,20,0,3,0,N,2.09,3.99,6.08,13.64,1.26,9.3%,12.42,19.73,0%,Sigel Enterprises (97%) / A1I34DYGXC5SPB,yes,4.3,785,6,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,5060501080975,,
B08B4R4JT1,"T TEKE Adjustable Horse Halters by Heavy Duty Soft Nylon, Padded with Anti-rubbing Waffle Neoprene on Both Crown & Nose",T TEKE,https://www.amazon.co.uk/dp/B08B4R4JT1,Pet Supplies,OK,21.99,21.99,0.0%,12732,20131,14,0,3,0,Y,2.97,4.15,7.12,14.29,0.58,4.1%,12.39,21.41,0%,Just-Shine (100%) / A2FXR0GJL8OG2L,yes,4.6,744,5,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,0782950844094,782950844094,
B0FP2H8FMQ,"Petface Cat Hide Box with Removeable Cushion & Scratch Platform, 48 x 48 x 54 cm (Pack of 1)",Petface,https://www.amazon.co.uk/dp/B0FP2H8FMQ,Pet Supplies,HEAVY,53.28,70.90,25.0%,9905,8920,60,0,2,0,Y,5.40,8.97,14.37,34.63,4.27,12.3%,32.42,49.01,96%,Amazon,yes,4.7,346,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,5053707044100,,
B0DZHWL6KS,"PnH Veterinary Bedding®- CLASSIC RANGE Binded for Extra Strength & Durability. Soft Fleece Vet Bedding Pieces with a Professional Look. GREY, WHITE - MANY COLOURS, MANY SIZES (BROWN, 100cm x 75cm)",PnH,https://www.amazon.co.uk/dp/B0DZHWL6KS,Pet Supplies,OK,26.99,27.39,1.0%,9066,8652,23,0,2,0,N,3.54,4.92,8.46,17.54,0.99,5.6%,15.44,26.00,0%,Pet n Home (90%) / A31GM6IFEH9WBC,yes,4.4,270,4,N,3,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5055329732038,,
B09N95957V,Vest Harness curli Clasp Air-Mesh Brown L,Curli,https://www.amazon.co.uk/dp/B09N95957V,Pet Supplies,OK,25.99,25.97,0.0%,9443,16452,17,0,4,0,Y,3.04,4.76,7.80,16.89,1.29,7.6%,15.15,24.70,89%,Amazon,yes,4.4,4587,6,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK,KEEPA,7640455190104,,
B07HZFHP3L,"Arden Grange Sensitive Puppy/Junior Dry Dog Food Grain Free Ocean White Fish and Potato, 12 kg",Arden Grange,https://www.amazon.co.uk/dp/B07HZFHP3L,Pet Supplies,HEAVY,60.19,59.53,-1.0%,10992,21780,44,0,8,0,Y,6.15,10.03,16.18,39.12,4.88,12.5%,36.67,55.31,15%,Pet_Central (78%) / A1APLYTE4AVA6U,no,4.6,629,3,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,"5028399633345, 5051139696966",,
B0C8J1HGCW,"Arden Grange Grain Free Adult Chicken & Superfoods Dry Dog Food 12 kg - 43% Chicken with Sweet Potato - Hypoallergenic Recipe with Prebiotics, Joint Support and Omega Oils - Made in England",Arden Grange,https://www.amazon.co.uk/dp/B0C8J1HGCW,Pet Supplies,HEAVY,53.89,54.00,0.0%,11017,19362,53,0,9,0,Y,6.15,9.06,15.21,35.03,3.65,10.4%,32.23,50.24,6%,Corbetts garden supply’s (82%) / A2CT207,no,4.5,11,1,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,5028399642347,,
B0CHZ56728,Shires Tempest Original Scrim Cooler Rug - Ink Navy Blue 5ft0,Shires,https://www.amazon.co.uk/dp/B0CHZ56728,Pet Supplies,OK,25.91,23.66,-10.0%,19612,32877,10,0,2,0,N,0.00,4.75,4.75,16.84,4.32,25.6%,17.63,21.59,0%,Tack & Carry Saddlery (62%) / A2SLFA7MTC,no,4.6,15,6,N,4,AVERAGE,N,-,,PRICE CHECK; LOW SELLER CHECK,KEEPA,5051771904672,,
B09MDY1M7T,Yaheetech Wide Flight Bird Cage for Small Birds Budgies/Parrots/Cockatiels/Parakeets/Conures/Lovebirds White,Yaheetech,https://www.amazon.co.uk/dp/B09MDY1M7T,Pet Supplies,HEAVY,42.66,39.99,-7.0%,11046,12500,95,0,2,0,Y,5.70,7.33,13.03,27.73,1.90,6.8%,24.69,40.76,96%,Amazon,yes,4.3,358,9,Y,5,STRONG,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,,,
B08FJDKV4T,Niteangel Small Animal Sand-Bath Box - Acrylic Critter's Sand Bath Shower Room & Digging Sand Container for Hamsters Mice Lemming Gerbils or Other Small Pets,Niteangel,https://www.amazon.co.uk/dp/B08FJDKV4T,Pet Supplies,OK,31.95,31.95,0.0%,11374,13482,26,0,2,0,N,3.37,5.68,9.05,20.77,2.13,10.3%,19.08,29.82,0%,NiteangelPet (100%) / ADEJUH35RNU7B,yes,4.8,967,6,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0057FYYM8,"Trixie Spare Posts for Scratching Posts, Beige, 11/70 cm",TRIXIE,https://www.amazon.co.uk/dp/B0057FYYM8,Pet Supplies,OK,26.99,26.33,-3.0%,9245,9605,24,0,2,0,Y,4.65,4.92,9.57,17.54,-0.12,-0.7%,14.52,27.11,37%,Amazon,yes,4.6,19960,5,Y,5,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4011905440040,,04011905440040
B0117E8PNQ,"Purina Pro Plan Small and Mini Puppy Opti Start Chicken, 0.7 kg",Pro Plan,https://www.amazon.co.uk/dp/B0117E8PNQ,Pet Supplies,OK,20.59,19.15,-8.0%,16530,48364,22,0,2,0,N,2.94,3.93,6.87,13.38,0.34,2.5%,11.43,20.25,0%,Miscota Ecommerce (62%) / AIAN302ODWG62,no,4.1,72,7,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,7613035118744,,07613035118744
B0B34KRTL1,"lionto Cat heating lounger with cuddly plush cover, warm cat bed for hanging with metal hooks for all common heaters, washable cat hammock made of cozy material, dark grey",lionto,https://www.amazon.co.uk/dp/B0B34KRTL1,Pet Supplies,OK,24.99,24.99,0.0%,10165,9164,42,0,2,0,Y,5.40,4.61,10.01,16.24,-1.26,-7.8%,12.48,26.25,100%,Amazon,yes,4.6,2517,7,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,4260372762821,,
B00JKSE4Q4,Yeowww! Yeowww! Catnip Toy Variety Pack Cigar & Banana & Rainbow,YEOWWW,https://www.amazon.co.uk/dp/B00JKSE4Q4,Pet Supplies,OK,29.78,25.97,-15.0%,13304,11605,34,0,3,0,N,2.94,5.34,8.28,19.36,2.14,11.1%,17.91,27.64,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.8,3532,6,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK,KEEPA,,,
B0CB8SYPC3,BRONZEDOG Pitbull Dog Muzzle Metal Mask Amstaff Wire Basket Pit Bull Adjustable Leather Straps for Large Dogs,BRONZEDOG,https://www.amazon.co.uk/dp/B0CB8SYPC3,Pet Supplies,OK,27.72,23.72,-17.0%,11106,14587,39,0,3,0,Y,3.26,5.03,8.29,18.02,1.41,7.8%,16.19,26.31,35%,Amazon,yes,4.0,4174,7,N,4,AVERAGE,N,-,MAYBE-ROI,PRICE CHECK; AMAZON CHECK,KEEPA,0850048078956,850048078956,00850048078956
B076DH1ZT1,SkyGold Cockatiel & Parakeet Food 20kg - Seed Mix for Parakeets & Cockatiels - Balanced & Healthy Cage & Aviary Bird Food,SKYGOLD,https://www.amazon.co.uk/dp/B076DH1ZT1,Pet Supplies,HEAVY,32.85,32.85,0.0%,9440,10100,68,100,2,0,N,6.90,5.82,12.72,21.35,-1.23,-5.7%,16.77,34.08,0%,PetsApply (97%) / A1KM72FJ6L90IP,no,4.6,271,5,Y,5,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5026616129718,,
B09RF1Q4D7,"DOG Copenhagen Comfort Walk Go Dog Harness - Easy to put on and take off - Padded for Comfort - Reflective Trim - Small Dog - Puppy Harness, Mocca, Size XXS",DOG Copenhagen,https://www.amazon.co.uk/dp/B09RF1Q4D7,Pet Supplies,OK,29.95,30.15,1.0%,10617,20575,22,0,2,0,N,2.70,5.37,8.07,19.47,2.41,12.4%,18.23,27.54,0%,DOG Copenhagen UK (75%) / A2GR276GEDLUB7,no,4.6,299,9,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5740000302036,,
B0CNDBZM9L,BullyBillows Boomerang Harness | Non-Restrictive Lightweight Dog Harness | Simple To Take Slip On & Off | Premium Quality Dog Harness With Hook and Loop Strap | Pink Medium,BullyBillows,https://www.amazon.co.uk/dp/B0CNDBZM9L,Pet Supplies,OK,28.99,29.08,0.0%,19102,21347,15,0,2,0,N,2.92,5.23,8.15,18.84,2.00,10.6%,17.37,26.99,0%,Bullybillows (82%) / A2B3M6Y9S5XRCZ,yes,3.9,60,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060980096047,,
B0G64FF4Q3,"Huiteng XR Dog Water Fountain, Quadruple Filtration System, 3.2L Stainless Steel Cat Water Fountain with Visual Water-Level, Ultra-Quiet Operation(1pcs+2 Filter cotton)",Huiteng XR,https://www.amazon.co.uk/dp/B0G64FF4Q3,Pet Supplies,OK,36.99,39.39,6.0%,11177,41982,17,0,3,0,N,3.26,6.46,9.72,24.04,3.23,13.4%,22.73,33.76,0%,Huiteng XR (100%) / A31HP5CUKDZQDF,yes,4.8,6,9,Y,5,STRONG,Y,-,MAYBE-ROI,,KEEPA,0717839813441,717839813441,
B001MZWNQQ,Eukanuba Complete Dry Dog Food for Adult Large and Giant Breeds with Fresh Chicken 3 kg,Eukanuba,https://www.amazon.co.uk/dp/B001MZWNQQ,Pet Supplies,OK,23.69,22.60,-5.0%,8995,6500,110,0,4,0,N,3.97,4.40,8.37,15.40,-0.08,-0.5%,12.77,23.77,0%,GoodẼCove (72%) / A2YRFPA88AZ82Z,no,4.4,3222,6,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,"0019014229376, 8710255121864, 8710974804925",019014229376,08710255121864
B0FH68RRRS,"Looxmeer Dog Car Seat, Dogs Booster Seats for Small Medium Dogs, Padded Dog Car Seat Cover with Safe Belts, Waterproof Travel Pet Bed for Front Back Seats, Anti-Scratch, Non-Slip Base, Black",Looxmeer,https://www.amazon.co.uk/dp/B0FH68RRRS,Pet Supplies,OK,20.99,21.52,2.0%,11404,5775,74,0,2,0,N,3.71,3.99,7.70,13.64,-0.35,-2.6%,11.08,21.34,0%,XIAOTENG (100%) / A2UYYS0FEQ2AND,yes,4.5,5619,9,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B00N54E9MI,"WEST PAW Zogoflex Toppl, Large, Aqua Blue",WEST PAW,https://www.amazon.co.uk/dp/B00N54E9MI,Pet Supplies,OK,29.99,29.24,-3.0%,7913,9538,24,0,2,0,Y,3.04,5.38,8.42,19.49,2.07,10.6%,17.97,27.92,0%,Rover's Kit (100%) / A2MMTVMPN20MIR,yes,4.3,9034,8,N,4,AVERAGE,N,-,MAYBE-ROI,AMAZON CHECK; LOW SELLER CHECK,KEEPA,0747473750307,747473750307,00747473750307
B0CL4YWB7G,"THE PACK Premium Adult Dry Dog Food: Oven Baked & Plant-Based, Pre & Post Biotics To Support Gut Health (5kg)",THE PACK,https://www.amazon.co.uk/dp/B0CL4YWB7G,Pet Supplies,OK,54.99,53.78,-2.0%,34864,219131,2,0,2,0,N,5.10,9.24,14.34,35.74,4.91,13.7%,33.88,50.08,0%,THEPACK (0%) / A270QBMLHXDOEG,yes,5.0,1,10,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060887860079,,
B0D6W57FJ3,"GlasGarten Bacter AE |140g - Premium water additive with microorganisms, improved water quality & natural biofilm for a good microclimate in the aquarium",GlasGarten,https://www.amazon.co.uk/dp/B0D6W57FJ3,Pet Supplies,OK,26.00,25.99,0.0%,11264,11255,17,0,2,0,N,3.00,4.76,7.76,16.90,1.34,7.9%,15.20,24.66,0%,Shrimpland (96%) / A17PPNGI9LU9BX,yes,4.6,1103,9,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,4260361273789,,
B0D795P59B,"Mud Daddy Brush & Tap Kit Supplied with Shampoo Dispenser Pet Washing Device, 3 Metre Hose, Hose Attachment",Mud Daddy,https://www.amazon.co.uk/dp/B0D795P59B,Pet Supplies,OK,24.99,24.99,0.0%,11268,14570,52,100,2,0,N,3.48,4.61,8.09,16.24,0.66,4.0%,14.08,24.33,0%,Mud Daddy (88%) / A2S64NDRIDCIQC,yes,4.2,18,9,N,4,AVERAGE,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5060929610563,,
B08GH83687,"Tigerino Crystals Aloe Vera Cat Litter, Dust-Free-6 X 5L , Very Absorbent, Non-Clumping Litter With A Pleasant Natural Aloe Vera Fragrance, Efficient Silicate Cat Litter, Ultra Anti-bacterial Crystals",Tigerino,https://www.amazon.co.uk/dp/B08GH83687,Pet Supplies,OK,40.17,38.07,-6.0%,11303,7514,188,100,11,0,N,0.00,6.95,6.95,26.11,7.11,27.2%,27.68,33.06,0%,Delara Trading (59%) / APU7DWP4HPHZ9,no,4.6,129,7,N,4,AVERAGE,N,-,,,KEEPA,"0739718441378, 7427141391393",739718441378,
B0BYMF5KH7,Hamster Chew Toys Guinea Pig Hamster Cage Accessories Small Animals Chew Toys for Chinchillas Gerbils Mice Rats Mouse Rabbit Hiding (2 Pack),YIXUND,https://www.amazon.co.uk/dp/B0BYMF5KH7,Pet Supplies,OK,22.61,23.15,2.0%,16932,15839,21,0,2,0,N,2.72,4.24,6.96,14.70,0.96,6.5%,13.04,21.65,0%,Amazon US (0%) / A2KVF7QXNCLV8H,no,4.2,1809,6,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0CWVC61BB,"12 Packs Cat Water Fountain Filters for Ultra Silent Cat Fountain 67oz/2L with LED Night Light, Triple Filtration System Activated Carbon Filter with Pre-Filter Sponges for Pet Water Fountain",Mukkela,https://www.amazon.co.uk/dp/B0CWVC61BB,Pet Supplies,OK,21.99,20.57,-7.0%,10418,13997,19,0,2,0,N,3.04,4.15,7.19,14.29,0.51,3.6%,12.34,21.48,0%,Mukkela (97%) / A1RYIF5E7U7WM5,yes,4.6,337,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0728683413671,728683413671,
B00CGTTFXQ,"LTWHOME 17"" X 11"" Fish Pond Foam Filter Sponge Set 430mm X 280mm Media Fit for All Pond Solutions (Pack of 3 Sets)",LTWHOME,https://www.amazon.co.uk/dp/B00CGTTFXQ,Pet Supplies,OK,25.99,27.72,6.0%,11348,36636,37,0,3,0,N,4.81,4.76,9.57,16.89,-0.48,-2.8%,13.68,26.47,0%,honest-fly (99%) / A2DWQQ74IVYS0T,yes,4.7,557,6,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,0700987901924,700987901924,
B0C24392SF,"T TEKE Contoured Chafeless Girth for Horses, Airflow Waffle PVC Foam Construction with Double Side Heavy Duty Cotton Elastic and Stainless Steel Buckles (38""-56"")",T TEKE,https://www.amazon.co.uk/dp/B0C24392SF,Pet Supplies,OK,37.99,41.68,9.0%,27456,20845,13,0,2,0,N,3.04,6.61,9.65,24.69,3.64,14.8%,23.61,34.35,0%,Just-Shine (100%) / A2FXR0GJL8OG2L,yes,4.6,183,6,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,,,
B0B9CFPJHN,Astronaut cat bag pet backpack/Pet Carrier Backpack Front Pack for Small Medium Cat Puppy Dog/going out portable transparent space capsule pet bag going out cat supplies breathable backpack,DUDUsilkly,https://www.amazon.co.uk/dp/B0B9CFPJHN,Pet Supplies,OK,25.99,25.94,0.0%,14868,24628,37,0,2,0,N,3.54,4.76,8.30,16.89,0.79,4.7%,14.74,25.20,0%,Silkly (100%) / A2GSFEK0U306T3,yes,4.1,160,8,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0768486163007,768486163007,
B0DKFMS4MQ,"Wildfang® Briar Wood Dog Chew Root, Medium - Splinter-Free Natural Dog Chews from Tree Heather for Aggressive Chewer, Puppy Chew Toys for Dogs Dental Health (For Dogs 15–25 kg), Pack of 3",Wildfang,https://www.amazon.co.uk/dp/B0DKFMS4MQ,Pet Supplies,OK,37.99,37.01,-3.0%,9596,31841,10,0,2,0,N,2.98,6.61,9.59,24.69,3.70,15.0%,23.66,34.29,0%,Wildfang Petshop (100%) / AAUY3K86CRE0V,yes,3.8,753,9,N,4,AVERAGE,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,4260697463793,,04260697463793
B004M4AJ3S,"NAF Five Star Superflex 1.6kg – Premium Joint Supplement for Horses – High-Strength Glucosamine, MSM, Chondroitin, Hyaluronic Acid & Antioxidants – Supports Mobility and Joint Health",NAF,https://www.amazon.co.uk/dp/B004M4AJ3S,Pet Supplies,OK,65.67,65.95,0.0%,11385,12407,48,0,9,0,Y,3.48,10.89,14.37,42.69,8.62,20.2%,42.75,57.05,55%,Just Horse Riders (95%) / A1WK58OVOUW5JD,no,4.8,102,8,Y,5,STRONG,N,-,,AMAZON CHECK,KEEPA,"0798256233548, 5032410014532, 5053368458889, 5060290796620",798256233548,05032410014532
B01BMBU7OO,Vet Expert VetoSkin – Omega-3 & Omega-6 Supplement for Dogs & Cats | Supports Skin Health & Glossy Coat | Zinc & B Vitamins Formula – 90 Chews,Vet Expert,https://www.amazon.co.uk/dp/B01BMBU7OO,Pet Supplies,OK,23.99,23.99,0.0%,11416,16716,24,0,2,0,N,2.94,4.46,7.40,15.59,1.00,6.4%,13.83,22.99,0%,Animus Surgical Ltd (100%) / AO8XBUSI4RI,yes,4.5,261,1,Y,5,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5907752658266,,
B084ZMW697,Arcadia Pro T5 UVB Kit 12% Desert,Arcadia,https://www.amazon.co.uk/dp/B084ZMW697,Pet Supplies,OK,57.79,53.95,-7.0%,11438,6309,195,100,2,0,N,4.50,9.67,14.17,37.56,6.06,16.1%,36.35,51.73,0%,Essex Reptile (91%) / A1K9YO41EP3MV,no,4.6,569,1,N,3,WEAK,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,0844046000460,844046000460,00844046000460
B0DP53WLS2,"Nobblys Dog Treat Dental Chew Natural Treat For Dogs Dental Sticks Long Lasting Vegetarian Peanut Butter Chews, 24 x 60g",Nobblys,https://www.amazon.co.uk/dp/B0DP53WLS2,Pet Supplies,OK,29.30,27.44,-7.0%,11477,19923,23,0,2,0,Y,3.21,5.27,8.48,19.05,1.77,9.3%,17.35,27.53,100%,Amazon,yes,5.0,4,6,N,4,AVERAGE,N,-,MAYBE-ROI; AMAZON DOMINANT,AMAZON CHECK; LOW SELLER CHECK,KEEPA,,,15019146768851
B01C6TJXAA,"Acana Small Breed/Adult Dog Food, 6 kg",Acana,https://www.amazon.co.uk/dp/B01C6TJXAA,Pet Supplies,HEAVY,43.00,44.15,3.0%,11486,24287,38,0,6,0,N,5.25,7.39,12.64,27.95,2.41,8.6%,25.30,40.59,0%,Vetsend (83%) / A25J7RF53SVS4L,no,4.5,1106,2,Y,5,AVERAGE,N,-,MAYBE-ROI,,KEEPA,0064992523602,064992523602,00064992523602
B0F62N5NRW,"Aptliton XXL Stainless Steel Cat Litter Box, 60x40x36.5cm Detachable Litter Boxes for Big Cats, Corvered Metal Litters Pan,Easy Cleaning, Anti-Urine Leakage, Non-Odor,Gray",Aptliton,https://www.amazon.co.uk/dp/B0F62N5NRW,Pet Supplies,OK,25.99,36.48,29.0%,13947,24328,8,0,2,0,N,6.45,4.76,11.21,16.89,-2.12,-12.5%,12.31,28.11,0%,TOYS SELLING INTERNATIONAL TRADE (87%) /,yes,4.4,10,6,N,4,AVERAGE,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,6967771036048,,
B0CP9JHRS2,"Loveblanket - The Waterproof Blanket, Love Blanket Waterproof for Couples, Multifunctional Waterproof Pet Blanket for Dog Cat, Protects Sofa Mattress and Furniture (Brown,57 in x 65 in)",FETNHU,https://www.amazon.co.uk/dp/B0CP9JHRS2,Pet Supplies,OK,36.00,35.99,0.0%,12957,13347,13,0,2,0,N,0.00,6.31,6.31,23.40,6.29,26.9%,24.74,29.71,0%,NGBINN (0%) / A3B8TPTEYUA0YJ,no,3.1,43,9,N,4,AVERAGE,N,-,,LOW SELLER CHECK,KEEPA,8967845690952,,
B0DQ1SMG1V,"PetBuds Pet Carrier Bag, Soft Sided Foldable Cat/Dog/Pet Carrier Bag With Shoulder Strap & Multi-Layer Removable Mat, Airline Approved Durable Cat Basket (Grey, 50×34×34)",PetBuds,https://www.amazon.co.uk/dp/B0DQ1SMG1V,Pet Supplies,OK,29.99,29.99,0.0%,13179,19602,16,0,2,0,N,3.15,5.38,8.53,19.49,1.96,10.1%,17.88,28.03,0%,PetBuds (86%) / A2975PITB7PKUK,no,4.6,64,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5061003991233,,
B0CJ98MYZF,"Buddycare Peach Cat Shampoo (500ml x3) Vegan, Cruelty-Free & PH Balanced - Packed with Aloe & Pro Vitamin B5 | Deep Cleanse Grooming for Healthy Coats | Also Suitable for Kittens",Buddycare,https://www.amazon.co.uk/dp/B0CJ98MYZF,Pet Supplies,OK,29.99,29.99,0.0%,17211,8343,47,0,2,0,N,2.94,5.38,8.32,19.49,2.17,11.2%,18.06,27.82,0%,NeonBeauty (94%) / A35TLIPJBR40KJ,no,4.6,207,7,Y,5,STRONG,N,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5056512471017,,
B0923MC44D,"Pawtato Ocean Small Treats (10 x 140g) – Vegan Sea-Animal Dog Chews, Hypoallergenic Sweet-Potato & Pea Based – Wheat-Free, Grain-Free & Soya-Free",Pawtato,https://www.amazon.co.uk/dp/B0923MC44D,Pet Supplies,OK,34.90,35.66,2.0%,14777,15491,24,0,4,0,N,3.61,5.06,8.67,22.68,3.54,15.6%,21.86,31.36,0%,Vegeco (97%) / A3I6SRVCS2ODIB,yes,4.6,135,7,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,5060130540840,,
B01LEODZIY,Lily's Kitchen Made with Natural Ingredients Mature Dry Cat Food White Fish with Turkey & Trout Grain-Free Recipe 4 x 800g,Lily's Kitchen,https://www.amazon.co.uk/dp/B01LEODZIY,Pet Supplies,OK,44.96,44.17,-2.0%,11531,4801,78,0,6,0,Y,4.05,7.68,11.73,29.22,4.00,13.7%,27.69,40.96,0%,HASH Maze (65%) / A2CSXN07YAO2EW,no,3.8,64,6,Y,5,STRONG,N,-,MAYBE-ROI,AMAZON CHECK,KEEPA,5060184243551,,05060184243551
B08SK69B6V,"PetExx Agile Mind - senior senile cat and dog supplement with Omega 3, CoQ10, Gingko Biloba, Vitamin B6 Vitamin B12 Vitamin D3 & Vitamin E - UK manufactured",PetExx,https://www.amazon.co.uk/dp/B08SK69B6V,Pet Supplies,OK,24.40,24.43,0.0%,11549,17755,48,0,3,0,N,2.94,4.52,7.46,15.86,1.08,6.8%,14.12,23.32,0%,LSM GREEN (94%) / A4TUT4Q8UR41D,yes,4.2,60,9,Y,5,STRONG,N,-,MAYBE-ROI,,KEEPA,5060890050047,,
B095XZ71KC,Glass Cat Bowls - Elevated Cat Dog Bowls with Metal Stand for Water and Food - Double Tilted and Raised Pet Dish for Cats and Small Size Dogs - Microwave and Dishwasher Safe 460 ml× 2,AHX,https://www.amazon.co.uk/dp/B095XZ71KC,Pet Supplies,OK,21.99,21.94,0.0%,13084,17078,14,0,3,0,N,3.48,4.15,7.63,14.29,0.07,0.5%,11.97,21.92,0%,AHX-STORE (100%) / A2G4TT9P8YIIMO,yes,4.6,769,8,Y,5,STRONG,Y,-,MAYBE-ROI,,KEEPA,,,
B07GX6ZSZC,Global Herbs Rigcalm Equine Stallion-Type Behaviour & Hormonal Support Powder 1kg,Global Herbs,https://www.amazon.co.uk/dp/B07GX6ZSZC,Pet Supplies,OK,43.81,41.82,-5.0%,11646,19099,45,0,9,0,N,3.26,7.51,10.77,28.48,4.56,16.0%,27.53,39.25,0%,Tack & Carry Saddlery (62%) / A2SLFA7MTC,no,4.3,68,1,N,3,WEAK,N,-,MAYBE-ROI,,KEEPA,"0646437312400, 5060287801498",646437312400,05060287801498
B09RKGYG79,TAIL BLAZERS Quality Dog Drying Bag. Keep Dry and Warm After Bath or Walk. Protects Home and Car From Wet and Mud. Extra Soft Microfibre Doggy Towel Bags. Dogs Grooming Accessories. XL Blue Brown,TAIL BLAZERS,https://www.amazon.co.uk/dp/B09RKGYG79,Pet Supplies,OK,32.99,34.80,5.0%,21234,19442,6,0,2,0,N,3.26,5.84,9.10,21.44,2.44,11.4%,19.91,30.55,0%,TAIL BLAZERS™ (92%) / A3DTOG8BCKIU6U,yes,4.2,81,7,Y,5,STRONG,Y,-,MAYBE-ROI,LOW SELLER CHECK,KEEPA,5065003257689,,
