"ASIN","Locale","Image","Title","Bought in past month","Buy Box: Current","Amazon: Current","Buy Box: 90 days avg.","Buy Box: 90 days drop %","New Offer Count: Current","Sales Rank: 90 days avg.","Sales Rank: 90 days drop %","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Display Group","Sales Rank: Subcategory Sales Ranks","Sales Rank: Current","90 days change % monthly sold","Return Rate","Reviews: Rating","Reviews: Rating Count","Reviews: Rating Count - 90 days drop %","Reviews: Review Count - Format Specific","Last Price Change","Buy Box: Shipping Costs","Buy Box: 30 days avg.","Buy Box: 180 days avg.","Buy Box: 365 days avg.","Buy Box: 1 day drop %","Buy Box: 7 days drop %","Buy Box: 30 days drop %","Buy Box: Is Lowest","Buy Box: Is Lowest 90 days","Buy Box: Lowest","Buy Box: Highest","Buy Box: Stock","Buy Box: 90 days OOS","Buy Box: Buy Box Seller","Buy Box: Shipping Country","Buy Box: Availability of the Buy Box","Buy Box: Shipping time","Buy Box: Strikethrough Price","Buy Box: Strikethrough Price Type","Buy Box: % Amazon 30 days","Buy Box: % Amazon 90 days","Buy Box: % Amazon 180 days","Buy Box: % Amazon 365 days","Buy Box: % Top Seller 30 days","Buy Box: % Top Seller 90 days","Buy Box: % Top Seller 180 days","Buy Box: % Top Seller 365 days","Buy Box: Winner Count 30 days","Buy Box: Winner Count 90 days","Buy Box: Winner Count 180 days","Buy Box: Winner Count 365 days","Buy Box: Standard Deviation 30 days","Buy Box: Standard Deviation 90 days","Buy Box: Standard Deviation 365 days","Buy Box: Flipability 30 days","Buy Box: Flipability 90 days","Buy Box: Flipability 365 days","Buy Box: Is FBA","Buy Box: Unqualified","Buy Box: Pre-order","Buy Box: Back-order","Buy Box: Prime exclusive","Buy Box: Prime Eligible","Buy Box: Subscribe & Save","Amazon: 30 days avg.","Amazon: 30 days drop %","Amazon: Stock","Amazon: OOS Count 30 days","New: Current","New: 30 days avg.","New: 30 days drop %","New, 3rd Party FBA: Current","New, 3rd Party FBA: 30 days avg.","New, 3rd Party FBA: 30 days drop %","New, 3rd Party FBA: Stock","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM: Current","New, 3rd Party FBM: 30 days avg.","New, 3rd Party FBM: 30 days drop %","New, 3rd Party FBM: Stock","New, Prime exclusive: Current","New, Prime exclusive: 30 days avg.","New, Prime exclusive: 30 days drop %","Lightning Deals: Current","Buy Box Used: Current","Buy Box Used: 90 days avg.","Buy Box Used: 90 days drop %","Buy Box Used: Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days drop %","Used: 90 days OOS","Used, like new: Current","Used, like new: 90 days avg.","Used, like new: 90 days drop %","Used, very good: Current","Used, very good: 90 days avg.","Used, very good: 90 days drop %","Used, good: Current","Used, good: 90 days avg.","Used, good: 90 days drop %","Used, acceptable: Current","Used, acceptable: 90 days avg.","Used, acceptable: 90 days drop %","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","Warehouse Deals: 90 days drop %","List Price: Current","List Price: 30 days avg.","List Price: 30 days drop %","Total Offer Count","New Offer Count: 30 days avg.","New Offer Count: 30 days drop %","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","URL: URL slug","Categories: Root","Categories: Sub","Categories: Tree","Website Display Group: Name","Product Codes: UPC","Product Codes: EAN","Product Codes: GTIN","Product Codes: PartNumber","Parent ASIN","Freq. Bought Together","Type","Manufacturer","Brand","Brand Store Name","Brand Store URL Name","Model","Variation Attributes","Color","Size","Unit Details: Unit Value","Unit Details: Unit Type","Scent","Item Form","Pattern","Style","Material","Item Type","Target Audience","Recommended Uses","Specific Uses","Product Benefit","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Videos: Video Count","Videos: Has Main Video","Videos: Main Videos","Videos: Additional Videos","A+ Content: Has A+ Content","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Included Components","Ingredients","Active Ingredients","Special Ingredients","Safety Warning","Batteries Required","Batteries Included","Hazardous Materials","Is HazMat","Is heat sensitive","Adult Product","Is Merch on Demand","Trade-In Eligible","Deals: Deal Type","Deals: Badge","One Time Coupon: Absolute","One Time Coupon: Percentage","One Time Coupon: Subscribe & Save %","Business Discount: Percentage"
"B0CNDCF9T4","co.uk","https://m.media-amazon.com/images/I/61X7hbANzcL.jpg;https://m.media-amazon.com/images/I/313jopgq+zL.jpg;https://m.media-amazon.com/images/I/41e8hP06KhL.jpg;https://m.media-amazon.com/images/I/31pnOn0EVqL.jpg;https://m.media-amazon.com/images/I/61lopzuqPpL.jpg","Pokémon Squirtle Sleeping Plush - 18 Inch Premium Plush in Sleeping Pose","","34.99","34.99","33.29","-5 %","2","39618","-38 %","63","Toys & Games","toy_display_on_website","# 533 | Top 0.94% | Soft Dolls","54562","99 %","Low","4.9","180","49 %","-","2026/03/25 08:48","","34.95","34.11","34.11","0 %","0 %","0 %","no","no","28.69","34.99","1000","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.14","2.40","1.93","4","56","48","yes","no","no","no","no","yes","no","34.95","0 %","1000","0","34.99","34.95","0 %","","","","0","3.38","15 %","5.25","54.93","56.24","2 %","9","","","","","","","","","no","","33.95","34.30","1 %","90 %","33.95","34.34","1 %","","","","","","","","","","33.95","34.33","-2 %","34.99","34.99","0 %","4","3","33 %","2","2","2024/09/22","2024/09/14","Pokémon-PKW-Sleeping-Plush-Squirtle","Toys & Games","Soft Dolls, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Dolls & Accessories › Soft Dolls","Toy","191726764250","0191726764250","","PKW4320","","B0CNDFX9JG,B0CNDF8TTG","TOY_FIGURE","Jazwares","Jazwares","","","PKW4320","","Multicolor","45 cm","1","count","","","","Squirtle","Polyester","","Unisex Children","'sleeping', 'cuddling', 'playing with'","","","Regular","","","","","1","","","2024-09-14","","0","no","","","yes","26133","1360","1","31759","1361","Toys","","","","Toy inside, adult supervision recommended.","no","no","","no","no","no","no","no","","","-","","",""
"B0CNF6H5ZW","co.uk","https://m.media-amazon.com/images/I/61DtW0EOw7L.jpg;https://m.media-amazon.com/images/I/41ajRjde4wL.jpg;https://m.media-amazon.com/images/I/312I+YJdNhL.jpg;https://m.media-amazon.com/images/I/31it+85uZ+L.jpg;https://m.media-amazon.com/images/I/71+UpPqw62L.jpg;https://m.media-amazon.com/images/I/81oMKwTlQmL.jpg;https://m.media-amazon.com/images/I/81JA3VGFc3L.jpg","Pokemon Battle Figure 2 Pack - 2-Inch Sprigatito and 4.5-Inch Snorlax Battle Ready Figures","","31.67","","31.15","-2 %","8","421433","86 %","4","Toys & Games","toy_display_on_website","# 2,459 | Top 9% | Stuffed Animals","58516","","","4.8","165","","-","2026/03/25 16:44","","31.44","29.95","32.59","1 %","0 %","-1 %","no","no","26.09","49.27","3","44 %","North Mart Store (72%) / AU6B0A3H8UM5T","GB","Usually dispatched within 2 to 3 days","2 - 3 days","-","","0 %","0 %","0 %","0 %","88 %","55 %","22 %","17 %","2","5","10","17","0.29","0.53","5.97","8","7","34","no","no","no","yes","no","no","no","","","","1","31.01","30.98","0 %","","","","","3.00","15.02 %","4.76","","30.98","","127","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","","","","8","8","0 %","","","2024/10/15","2024/09/29","Pokemon-Battle-Figure-Pack-Sprigatito","Toys & Games","Stuffed Animals, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Soft Toys › Stuffed Animals","Toy","191726764052","0191726764052","","PKW4303","","","TOY_FIGURE","Jazwares LLC","Jazwares","","","PKW4303","","Multicolor","4.5 inches","","","","","","Sprigatito & Snorlax","Plastic","","Boys","","","","","","","","","1","","","2024-08-01","","0","no","","","no","1340","180","1","1235","181","(2) Figures","","","","CHOKING HAZARD - Small parts","no","no","","no","no","no","no","no","","","-","","",""
"B085YDV1Q8","co.uk","https://m.media-amazon.com/images/I/71qMMK2sHDL.jpg;https://m.media-amazon.com/images/I/31HvYAxIvFL.jpg;https://m.media-amazon.com/images/I/31NDtkTvmnL.jpg;https://m.media-amazon.com/images/I/31kiw52OelL.jpg;https://m.media-amazon.com/images/I/716LIjEbh2L.jpg","Pokemon Plush 30 cm Blastoise Plushies Officially Licensed 2024 Toy","","36.49","","35.14","-4 %","12","92527","33 %","52","Toys & Games","toy_display_on_website","# 2,607 | Top 4% | Stuffed Animals","61602","99 %","","4.8","1778","-1 %","-","2026/03/23 01:52","","37.16","31.41","33.56","0 %","0 %","2 %","no","no","24.99","74.50","4","1 %","Martin Mart Ltd (76%) / AES971ICG2ASW","GB","Only 4 left in stock.","1 - 2 days","38.98","WAS_PRICE","0 %","0 %","0 %","0 %","69 %","30 %","52 %","37 %","5","9","17","29","1.09","4.35","5.34","8","61","81","no","no","no","no","no","no","no","","","","1","36.49","36.49","0 %","38.98","38.90","0 %","107","3.49","14.99 %","5.47","36.49","36.49","0 %","207","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","","","","12","12","0 %","","","2023/08/30","2021/01/18","Pokémon-Large-Blastoise-Plush-Officially","Toys & Games","Stuffed Animals, Toys Category Page, Toys & Figures, Toys All, CML Toys new, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Soft Toys › Stuffed Animals","Toy","191726386957","0191726386957","","PKW2261","","B0C3MR9N75,B0CTTWT8BT","TOY_FIGURE","Jazwares","Jazwares","","","PKW2261","","Blue","30 cm","1","count","","","","Pokemon","Polyester","","unisex-kids","playtime, gift giving","","","Regular","","","","Toy","","","","2023-08-17","","0","no","","","no","11018","299","1","10089","298","","","","","","no","no","","no","no","no","no","no","","","-","","",""
"B0DP5JBTV3","co.uk","https://m.media-amazon.com/images/I/81H2FINqtfL.jpg;https://m.media-amazon.com/images/I/51tpK-4ANjL.jpg;https://m.media-amazon.com/images/I/51fH39dSpML.jpg;https://m.media-amazon.com/images/I/51Ogg6GzDdL.jpg;https://m.media-amazon.com/images/I/81IEQ4h6HVL.jpg;https://m.media-amazon.com/images/I/71VMtZ0esYL.jpg;https://m.media-amazon.com/images/I/71EPajxY+mL.jpg;https://m.media-amazon.com/images/I/71Gdm27IijL.jpg","MARVEL Spidey and His Amazing Friends Team Spidey Flip and Reveal Cruiser - 11-Inch Double-Sided Vehicle with Lights, Sounds, and Web Blast Launchers","","29.98","29.99","27.68","-8 %","7","67607","8 %","43","Toys & Games","toy_display_on_website","# 9 | Top 0.88% | Toy Figure Cars","62256","99 %","","4.8","79","-39 %","-","2026/03/25 12:22","","26.39","27.70","28.43","0 %","-12 %","-14 %","no","no","20.00","30.99","13","2 %","Booghe Toys - ( Fast Dispatch ) (92%) / A3RLC41K72239V","GB","Only 13 left in stock.","1 day","-","","69 %","78 %","71 %","80 %","69 %","78 %","71 %","80 %","3","3","5","5","2.07","2.58","2.32","46","27","57","no","no","no","no","no","yes","no","26.48","-13 %","276","0","29.98","26.38","-14 %","49.98","49.98","0 %","0","3.54","15.02 %","4.50","29.98","28.07","-7 %","77","","","","","17.40","21.41","19 %","Amazon Resale","no","Used - Like New","17.40","20.95","17 %","0 %","17.40","21.34","18 %","","","","","","","","","","17.40","21.14","37 %","29.99","29.99","0 %","8","9","22 %","1","1","2025/07/09","2025/07/07","MARVEL-Spidey-Amazing-Friends-Cruiser","Toys & Games","Cars, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Play Figure Vehicles › Cars","Toy","191726797289","0191726797289","","SNF0381","","B0D87QKMYV,B0F9DNGPDQ","NON_RIDING_TOY_VEHICLE","Jazwares","Jazwares","Jazwares","Disney","SNF0381","","Blue","11 inches","1","count","","","","Vehicles","Plastic","","Unisex Children","","","","","","","","","1","","","2025-07-28","","1","yes","[{""creator"":""Creator: Main"",""image"":""https://m.media-amazon.com/images/I/41eTyRp92CL.jpg"",""url"":""https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/f1ea14a8-bf75-4a76-b42a-03d6d01b3fd5/default.jobtemplate.hls.m3u8""}]","","no","17015","1157","1","670","","Toys","","","","not suitable for children under 3 years","yes","yes","Proper Shipping Name: Batteries, dry, sealed, n.o.s.; United Nations Regulatory Id: UN9998; Transportation Regulatory Class: 9; Exception: AE_Unregulated, AU_Unregulated, BE_Unregulated, BR_Unregulated, CA_Unregulated, CN_Unregulated, DE_Unregulated, EG_Unregulated, ES_Unregulated, FR_Unregulated, GB_Unregulated, IE_Unregulated, IN_Unregulated, IT_Unregulated, JP_Unregulated, MX_Unregulated, NL_Unregulated, PL_Unregulated, SA_Unregulated, SE_Unregulated, SG_Unregulated, TH_Unregulated, TR_Unregulated, US_Unregulated, ZA_Unregulated;","yes","no","no","no","no","","","-","","",""
"B0CMVDG6HB","co.uk","https://m.media-amazon.com/images/I/71tAqV0vurL.jpg;https://m.media-amazon.com/images/I/81aJZazsPwL.jpg;https://m.media-amazon.com/images/I/7176kcfzzhL.jpg;https://m.media-amazon.com/images/I/61ESKMxBY9L.jpg;https://m.media-amazon.com/images/I/61dP4MU268L.jpg;https://m.media-amazon.com/images/I/61hdAFO49fL.jpg;https://m.media-amazon.com/images/I/71uFT6vp3KL.jpg;https://m.media-amazon.com/images/I/711GjZanOML.jpg;https://m.media-amazon.com/images/I/71AzMve106L.jpg;https://m.media-amazon.com/images/I/41+WszdMHoL.jpg;https://m.media-amazon.com/images/I/41dLcTRIY1L.jpg","MARVEL Spidey and His Amazing Friends Amazing Metals 4 Pack - Four 3-Inch Die-Cast Dino-Webs Vehicles with Built-In-Characters","","16.78","16.78","17.73","5 %","5","125550","44 %","26","Toys & Games","toy_display_on_website","# 738 | Top 4% | Kids' Play Animal Figures","69756","","","4.8","207","-13 %","-","2026/03/25 12:16","","17.38","17.47","17.00","7 %","7 %","3 %","no","no","13.19","23.39","12","22 %","Amazon","","Only 12 left in stock.","","17.99","LIST_PRICE","100 %","68 %","63 %","74 %","100 %","68 %","63 %","74 %","1","2","4","4","1.16","1.93","1.51","48","60","43","yes","no","no","no","no","yes","no","17.38","3 %","12","0","16.78","17.38","3 %","21.98","21.98","0 %","0","2.65","15.01 %","2.52","22.99","22.99","0 %","35","","","","","14.46","","0 %","Amazon Resale","no","Used - Like New","14.46","14.82","2 %","88 %","14.46","","0 %","","","","","","","","","","14.46","14.67","14 %","17.99","17.99","0 %","6","6","17 %","1","1","2024/08/02","2024/07/31","SPIDEY-HIS-AMAZING-FRIENDS-Characters","Toys & Games","Animals, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Animals","Toy","191726728092","0191726728092","00191726728092","SNF0306","","","TOY_FIGURE","Jazwares","Jazwares","","","SNF0306","","Multicolor","3 pollici","1","count","","","","Modern","Metal","","Unisex Children","","","","","","","","","4","","","2024-07-30","","0","no","","","no","2624","320","1","198","320","(1) 3-Inch Spidey Amazing Metals Dino-Webs Vehicle (1) 3-Inch Ghost-Spider Amazing Metals Dino-Webs Vehicle (1) 3-Inch Spin Amazing Metals Dino-Webs Vehicle (1) 3-Inch Reptil Amazing Metals Dino-Webs Vehicle","","","","Toy inside, adult supervision recommended.","no","no","","no","no","no","no","no","","","-","","",""
"B0CMVJQSC9","co.uk","https://m.media-amazon.com/images/I/71B4Cr4oM5L.jpg;https://m.media-amazon.com/images/I/41sLxGNhYjL.jpg;https://m.media-amazon.com/images/I/51XUDIpVx1L.jpg;https://m.media-amazon.com/images/I/41P6IPSYbPL.jpg;https://m.media-amazon.com/images/I/71RCH1zOE4L.jpg;https://m.media-amazon.com/images/I/61LGxdrZcsL.jpg","Marvel Spidey and His Amazing Friends - My Friend Ghost-Spider 16” Plush with Sounds - Superhero Toys for Kids 3 and Up","","19.99","19.99","19.56","-2 %","1","408975","82 %","2","Toys & Games","toy_display_on_website","# 689 | Top 10% | Soft Dolls","71628","","","4.8","307","","-","2026/03/18 12:12","","19.56","46.14","42.81","0 %","0 %","-2 %","no","no","18.91","55.89","","87 %","Amazon","","In stock","","-","","100 %","100 %","8 %","3 %","100 %","100 %","29 %","15 %","1","1","3","8","0.53","0.53","9.51","5","5","58","yes","no","no","no","no","yes","no","19.56","-2 %","","1","19.99","19.56","-2 %","","","","","3.54","15.01 %","3.00","","","","","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","19.99","19.99","0 %","1","1","0 %","","","2024/08/27","2024/08/01","MARVEL-Spidey-His-Amazing-Friends","Toys & Games","Soft Dolls, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Dolls & Accessories › Soft Dolls","Toy","191726764458","0191726764458","","SNF0352","","","TOY_FIGURE","Jazwares","Jazwares","","","SNF0352","","16 Inch - Ghost-spider","16 pulgadas","1","count","","","","Modern","Polyester","","Unisex Children","","","","","","","","","1","","","2024-08-19","","0","no","","","no","15569","467","1","8824","450","(1) 16-Inch Ghost-Spider Feature Plush","","","","Toy inside. Adult supervision recommended","yes","yes","","no","no","no","no","no","","","-","","",""
"B0DMGLQBHB","co.uk","https://m.media-amazon.com/images/I/61Ara1P1-5L.jpg;https://m.media-amazon.com/images/I/41WkHAGvZBL.jpg;https://m.media-amazon.com/images/I/31QRq1ZKTLL.jpg;https://m.media-amazon.com/images/I/31aonAxdADL.jpg;https://m.media-amazon.com/images/I/616vUU4wkIL.jpg;https://m.media-amazon.com/images/I/6157RFOM7yL.jpg","Avatar: The Last Airbender Cai - 4-Inch Mini Figure in Kawaii Style in Dynamic Pose with Display Base","","7.01","7.01","9.57","27 %","3","112167","29 %","14","Toys & Games","toy_display_on_website","# 1,795 | Top 3% | Kids' Play Action Figures","79390","","","4.8","145","-368 %","4","2026/03/25 08:18","","8.92","10.59","10.59","28 %","29 %","21 %","yes","yes","7.01","16.00","3","3 %","Amazon","","In stock","","9.99","LIST_PRICE","100 %","97 %","85 %","85 %","100 %","97 %","85 %","85 %","1","1","2","2","1.00","0.76","3.04","57","53","17","yes","no","no","no","no","yes","no","8.92","21 %","3","1","7.01","8.92","21 %","","","","","2.70","15.02 %","1.05","16.00","16.00","0 %","54","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","9.99","9.99","0 %","3","3","0 %","","","2025/10/17","2025/05/14","Avatar-Airbender-4-Inch-Dynamic-Display","Toys & Games","Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","191726848196","0191726848196","","AVTL0012","B0GRMJ223P","","TOY_FIGURE","Jazwares","Jazwares","","","AVTL0012","Style: Cai;","Multicolor","4 inches","1","count","","","","Cai","Plastic","","Unisex Children","","","","Classic Edition","","","","","1","","","2025-11-28","","0","no","","","yes","2134","160","1","1053","185","(1) 4-Inch Cai Mini Figure","","","","not suitable for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DMG8HS48","co.uk","https://m.media-amazon.com/images/I/71-lu5fcsoL.jpg;https://m.media-amazon.com/images/I/41n4Yi54qUL.jpg;https://m.media-amazon.com/images/I/4106n9LaXQL.jpg;https://m.media-amazon.com/images/I/41PdHz5061L.jpg;https://m.media-amazon.com/images/I/61unOaXp4EL.jpg;https://m.media-amazon.com/images/I/713adpceeqL.jpg","Avatar: The Last Airbender Toph - 4-Inch Mini Figure in Kawaii Style in Dynamic Pose with Display Base","","9.99","9.99","9.99","0 %","5","102439","23 %","17","Toys & Games","toy_display_on_website","# 1,795 | Top 3% | Kids' Play Action Figures","79390","","","4.7","138","","8","2026/03/03 11:12","","9.99","10.76","10.76","0 %","0 %","0 %","yes","yes","9.99","16.00","5","0 %","Amazon","","In stock","","-","","100 %","100 %","87 %","87 %","100 %","100 %","87 %","87 %","1","1","2","2","-","-","2.91","4","4","3","yes","no","no","no","no","yes","no","9.99","0 %","5","1","9.99","9.99","0 %","","","","59","2.70","15.02 %","1.50","","13.31","","26","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","9.99","9.99","0 %","5","5","0 %","","","2025/10/15","2025/05/14","Avatar-Airbender-4-Inch-Dynamic-Display","Toys & Games","Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","191726848189","0191726848189","","AVTL0011","B0GRMJ223P","B0DMGLQBHB,B0DMGP4QH5","TOY_FIGURE","Jazwares","Jazwares","","","AVTL0011","Style: Toph;","Multicolor","4 inches","1","count","","","","Toph","Plastic","","Unisex Children","","","","Classic Edition","","","","","","","","2025-11-28","","0","no","","","yes","2142","210","1","1053","","(1) 4-Inch Toph Mini Figure","","","","not suitable for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DMGP4QH5","co.uk","https://m.media-amazon.com/images/I/71ZuizWB5mL.jpg;https://m.media-amazon.com/images/I/41DC2-0igRL.jpg;https://m.media-amazon.com/images/I/41tOsfodd6L.jpg;https://m.media-amazon.com/images/I/41FOW7jtwaL.jpg;https://m.media-amazon.com/images/I/611nkBr0u8L.jpg;https://m.media-amazon.com/images/I/6126CetnemL.jpg","Avatar: The Last Airbender Aang - 4-Inch Mini Figure in Kawaii Style in Dynamic Pose with Display Base","","9.99","9.99","9.44","-6 %","6","135308","41 %","10","Toys & Games","toy_display_on_website","# 1,796 | Top 4% | Kids' Play Action Figures","79442","","","4.7","132","","3","2026/03/21 14:38","","9.17","9.45","9.45","0 %","0 %","-9 %","no","no","7.89","9.99","5","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.85","0.76","0.58","57","60","50","yes","no","no","no","no","yes","no","9.17","-9 %","5","1","9.99","9.17","-9 %","","","","1","2.70","15.02 %","1.50","","13.73","","24","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","9.99","9.99","0 %","6","5","-20 %","","","2025/06/08","2025/05/14","Avatar-Airbender-4-Inch-Dynamic-Display","Toys & Games","Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","191726848172","0191726848172","","AVTL0010","B0GRMJ223P","B0DMGHC76S","TOY_FIGURE","Jazwares","Jazwares","","","AVTL0010","Style: Aang;","Multicolor","4 inches","1","count","","","","Aang","Plastic","","Unisex Children","","","","Classic Edition","","","","","1","","","","","0","no","","","yes","2218","168","1","1053","453","(1) 4-Inch Aang Mini Figure","","","","not suitable for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DMGWKCSJ","co.uk","https://m.media-amazon.com/images/I/61KZKXVoYGL.jpg;https://m.media-amazon.com/images/I/41r0PTXRw-L.jpg;https://m.media-amazon.com/images/I/31xJBeAG6kL.jpg;https://m.media-amazon.com/images/I/31wKIC4UXLL.jpg;https://m.media-amazon.com/images/I/71PAhPA-McL.jpg;https://m.media-amazon.com/images/I/612LP65Vu8L.jpg","Avatar: The Last Airbender Otter Penguin Plush - 8-Inch Plush with Weighted Base","","11.48","11.48","10.43","-10 %","1","60077","-40 %","22","Toys & Games","toy_display_on_website","# 1,923 | Top 1.81% | Kids' Play Action Figures","84311","","","4.7","84","","1","2026/03/25 08:18","","11.79","11.26","11.45","-8 %","-3 %","3 %","no","no","8.00","12.99","3","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","1.04","1.44","1.38","57","65","17","yes","no","no","no","no","yes","no","11.79","3 %","3","0","11.48","11.68","2 %","","","","","2.70","14.96 %","1.72","","","","","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","12.99","12.99","0 %","1","1","0 %","","","2025/09/04","2025/08/29","Jazwares-Avatar-Airbender-8-Inch-Weighted","Toys & Games","Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Play Figures › Action Figures","Toy","191726916628","0191726916628","","AVTL0133","B0FY375LCY","","TOY_FIGURE","Jazwares","Jazwares","","","AVTL0133","Color: Otter;","Otter","20.32 cm","","","","","","Stylized","Polyester","","Unisex Children","","","","","","","","","1","","","2025-09-09","","0","no","","","yes","5431","180","1","3919","","(1) 8-Inch Aang (Book One) Plush","","","","not suitable for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
"B0DMG825LP","co.uk","https://m.media-amazon.com/images/I/71vc7O7DjDL.jpg;https://m.media-amazon.com/images/I/71PXwj-1YtL.jpg;https://m.media-amazon.com/images/I/71ylV0KQPIL.jpg;https://m.media-amazon.com/images/I/711udIcjzfL.jpg;https://m.media-amazon.com/images/I/71Nuib-nfDL.jpg;https://m.media-amazon.com/images/I/71kFFPFrptL.jpg;https://m.media-amazon.com/images/I/71-cKd1iKZL.jpg","Avatar: The Last Airbender Aang (Book One) Plush - 8-Inch Plush with Weighted Base","","12.99","12.99","12.32","-5 %","1","61504","-37 %","27","Toys & Games","toy_display_on_website","# 1,923 | Top 3% | Kids' Play Action Figures; # 887 | Top 3% | Soft Dolls","84311","99 %","","4.7","81","","3","2026/03/22 12:40","","12.82","12.35","12.42","0 %","0 %","-1 %","no","no","10.29","12.99","1000","0 %","Amazon","","In stock","","-","","100 %","100 %","100 %","100 %","100 %","100 %","100 %","100 %","1","1","1","1","0.46","0.76","0.67","34","41","41","yes","no","no","no","no","yes","no","12.82","-1 %","1000","0","12.99","12.71","-2 %","","","","","2.70","15.03 %","1.95","","","","","","","","","","","","","no","","","","","100 %","","","","","","","","","","","","","","","","12.99","12.99","0 %","1","1","0 %","","","2025/09/04","2025/08/29","Jazwares-Avatar-Airbender-8-Inch-Weighted","Toys & Games","Soft Dolls, Action Figures, Toys Category Page, Hardlines No Buyable Offer Test Q1 2016 sebasp@","Toys & Games › Dolls & Accessories › Soft Dolls","Toy","191726916611","0191726916611","","AVTL0132","B0FY375LCY","B0DMGZXGSD,B0DMGS543M","TOY_FIGURE","Jazwares","Jazwares","","","AVTL0132","Color: Aang;","Aang","8 inches","","","","","","Stylized","Polyester","","Unisex Children","","","","","","","","","1","","","2025-09-09","","0","no","","","yes","4274","165","1","3919","165","(1) 8-Inch Aang (Book One) Plush","","","","not suitable for children under 3 years","no","no","","no","no","no","no","no","","","-","","",""
